Player,Year,Season,Date,Age,Team,Location,Opponent,Win,PTS_TM,PTS_OPP,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
LeBron James,2015-2016,Regular,11/6/2015,30-311,CLE,Home,PHI,W ,108,102,1,36:20:00,12,22,0.545,3,5,0.6,4,6,0.667,0,4,4,13,2,0,2,1,31,29.5
LeBron James,2015-2016,Regular,11/8/2015,30-313,CLE,Home,IND,W ,101,97,1,35:01:00,10,23,0.435,0,3,0,9,14,0.643,0,6,6,4,0,0,2,0,29,17.5
LeBron James,2015-2016,Regular,11/10/2015,30-315,CLE,Home,UTA,W ,118,114,1,37:51:00,11,19,0.579,1,3,0.333,8,12,0.667,3,4,7,8,2,0,5,2,31,25.6
LeBron James,2015-2016,Regular,11/13/2015,30-318,CLE,Away,NYK,W ,90,84,1,39:23:00,12,21,0.571,0,2,0,7,10,0.7,0,3,3,6,2,1,3,4,31,23.1
LeBron James,2015-2016,Regular,11/14/2015,30-319,CLE,Away,MIL,L ,105,108,1,45:03:00,13,27,0.481,5,11,0.455,6,12,0.5,4,8,12,5,1,3,7,3,37,24.5
LeBron James,2015-2016,Regular,11/17/2015,30-322,CLE,Away,DET,L ,99,104,1,39:48:00,11,21,0.524,4,7,0.571,4,5,0.8,0,6,6,3,0,0,4,3,30,18
LeBron James,2015-2016,Regular,11/19/2015,30-324,CLE,Home,MIL,W ,115,100,1,34:59:00,9,13,0.692,1,1,1,8,9,0.889,3,6,9,6,0,0,4,3,27,24
LeBron James,2015-2016,Regular,11/21/2015,30-326,CLE,Home,ATL,W ,109,97,1,33:20:00,8,15,0.533,1,2,0.5,2,2,1,2,9,11,8,0,2,3,1,19,19.4
LeBron James,2015-2016,Regular,11/23/2015,30-328,CLE,Home,ORL,W ,117,103,1,34:58:00,7,14,0.5,0,2,0,1,5,0.2,0,6,6,13,1,0,2,0,15,16.3
LeBron James,2015-2016,Regular,11/25/2015,30-330,CLE,Away,TOR,L ,99,103,1,39:46:00,6,16,0.375,1,5,0.2,11,12,0.917,2,4,6,8,0,0,2,1,24,20.6
LeBron James,2015-2016,Regular,11/27/2015,30-332,CLE,Away,CHO,W ,95,90,1,38:13:00,8,20,0.4,2,5,0.4,7,9,0.778,2,11,13,5,0,0,3,2,25,17.8
LeBron James,2015-2016,Regular,11/28/2015,30-333,CLE,Home,BRK,W ,90,88,1,35:43:00,10,22,0.455,1,6,0.167,5,6,0.833,2,7,9,5,1,0,2,0,26,20.2
LeBron James,2015-2016,Regular,12/1/2015,30-336,CLE,Home,WAS,L ,85,97,1,37:23:00,8,20,0.4,0,3,0,8,8,1,4,9,13,4,1,1,9,3,24,13
LeBron James,2015-2016,Regular,12/4/2015,30-339,CLE,Away,NOP,L ,108,114,1,44:47:00,13,29,0.448,1,5,0.2,10,11,0.909,2,5,7,8,1,1,5,4,37,25.1
LeBron James,2015-2016,Regular,12/5/2015,30-340,CLE,Away,MIA,L ,84,99,,,,,,,,,,,,,,,,,,,,,
LeBron James,2015-2016,Regular,12/8/2015,30-343,CLE,Home,POR,W ,105,100,1,40:20:00,14,24,0.583,1,3,0.333,4,4,1,1,9,10,3,2,3,2,3,33,28.2
LeBron James,2015-2016,Regular,12/11/2015,30-346,CLE,Away,ORL,W ,111,76,1,29:25:00,10,15,0.667,0,1,0,5,8,0.625,0,3,3,8,4,0,4,0,25,23.8
LeBron James,2015-2016,Regular,12/15/2015,30-350,CLE,Away,BOS,W ,89,77,1,35:42:00,10,20,0.5,0,3,0,4,4,1,1,6,7,3,2,1,6,3,24,14.1
LeBron James,2015-2016,Regular,12/17/2015,30-352,CLE,Home,OKC,W ,104,100,1,39:37:00,12,27,0.444,2,5,0.4,7,8,0.875,2,7,9,11,2,0,7,2,33,23.9
LeBron James,2015-2016,Regular,12/20/2015,30-355,CLE,Home,PHI,W ,108,86,1,25:19:00,10,17,0.588,0,3,0,3,4,0.75,0,5,5,4,3,1,2,0,23,20.7
LeBron James,2015-2016,Regular,12/23/2015,30-358,CLE,Home,NYK,W ,91,84,1,37:43:00,9,22,0.409,0,3,0,6,7,0.857,1,8,9,5,0,0,1,2,24,16.6
LeBron James,2015-2016,Regular,12/25/2015,30-360,CLE,Away,GSW,L ,83,89,1,38:33:00,10,26,0.385,1,5,0.2,4,9,0.444,2,7,9,2,1,2,4,0,25,12.1
LeBron James,2015-2016,Regular,12/26/2015,30-361,CLE,Away,POR,L ,76,105,1,26:27:00,4,13,0.308,0,3,0,4,5,0.8,0,4,4,5,0,0,3,2,12,5
LeBron James,2015-2016,Regular,12/28/2015,30-363,CLE,Away,PHO,W ,101,97,1,35:23:00,4,10,0.4,1,5,0.2,5,9,0.556,0,4,4,7,2,1,2,3,14,12.6
LeBron James,2015-2016,Regular,12/29/2015,30-364,CLE,Away,DEN,W ,93,87,1,34:23:00,13,24,0.542,1,3,0.333,7,8,0.875,3,3,6,2,2,1,5,2,34,23.3
LeBron James,2015-2016,Regular,1/2/2016,31-003,CLE,Home,ORL,W ,104,79,1,29:13:00,11,18,0.611,4,7,0.571,3,4,0.75,0,5,5,3,2,0,0,2,29,25.2
LeBron James,2015-2016,Regular,1/4/2016,31-005,CLE,Home,TOR,W ,122,100,1,30:41:00,7,11,0.636,1,2,0.5,5,8,0.625,0,2,2,7,3,0,2,1,20,20
LeBron James,2015-2016,Regular,1/6/2016,31-007,CLE,Away,WAS,W ,121,115,1,39:42:00,12,22,0.545,4,9,0.444,6,8,0.75,0,10,10,4,1,1,2,3,34,26.9
LeBron James,2015-2016,Regular,1/8/2016,31-009,CLE,Away,MIN,W ,125,99,1,32:14:00,5,12,0.417,0,4,0,3,4,0.75,0,12,12,8,1,2,3,1,13,14.4
LeBron James,2015-2016,Regular,1/10/2016,31-011,CLE,Away,PHI,W ,95,85,1,37:00:00,15,22,0.682,3,5,0.6,4,6,0.667,0,7,7,9,2,0,2,1,37,34.8
LeBron James,2015-2016,Regular,1/12/2016,31-013,CLE,Away,DAL,W ,110,107,1,41:43:00,9,17,0.529,3,6,0.5,6,8,0.75,3,7,10,7,2,0,4,2,27,24.2
LeBron James,2015-2016,Regular,1/14/2016,31-015,CLE,Away,SAS,L ,95,99,1,37:20:00,9,17,0.529,1,3,0.333,3,4,0.75,2,5,7,5,0,0,4,4,22,14.1
LeBron James,2015-2016,Regular,1/15/2016,31-016,CLE,Away,HOU,W ,91,77,1,36:23:00,7,14,0.5,1,2,0.5,4,6,0.667,2,5,7,7,0,2,4,1,19,16
LeBron James,2015-2016,Regular,1/18/2016,31-019,CLE,Home,GSW,L ,98,132,1,32:53:00,7,16,0.438,0,3,0,2,2,1,1,4,5,5,1,1,3,1,16,11.3
LeBron James,2015-2016,Regular,1/20/2016,31-021,CLE,Away,BRK,W ,91,78,1,29:03:00,7,12,0.583,1,1,1,2,4,0.5,0,1,1,5,1,1,4,1,17,11.7
LeBron James,2015-2016,Regular,1/21/2016,31-022,CLE,Home,LAC,W ,115,102,1,35:11:00,9,17,0.529,1,4,0.25,3,5,0.6,1,4,5,12,0,0,0,4,22,21.6
LeBron James,2015-2016,Regular,1/23/2016,31-024,CLE,Home,CHI,L ,83,96,1,39:44:00,11,27,0.407,0,5,0,4,7,0.571,3,10,13,9,2,1,1,3,26,22.2
LeBron James,2015-2016,Regular,1/25/2016,31-026,CLE,Home,MIN,W ,114,107,1,38:01:00,11,15,0.733,1,1,1,2,3,0.667,0,4,4,9,1,1,5,2,25,21.9
LeBron James,2015-2016,Regular,1/27/2016,31-028,CLE,Home,PHO,W ,115,93,1,31:01:00,7,8,0.875,0,1,0,7,7,1,0,3,3,9,0,0,2,2,21,22.6
LeBron James,2015-2016,Regular,1/29/2016,31-030,CLE,Away,DET,W ,114,106,1,35:48:00,7,16,0.438,0,2,0,6,7,0.857,1,8,9,8,1,0,1,3,20,18.7
LeBron James,2015-2016,Regular,1/30/2016,31-031,CLE,Home,SAS,W ,117,103,1,34:09:00,10,17,0.588,0,2,0,9,11,0.818,1,4,5,7,2,2,2,2,29,27.7
LeBron James,2015-2016,Regular,2/1/2016,31-033,CLE,Away,IND,W ,111,106,1,43:35:00,9,22,0.409,0,5,0,6,10,0.6,2,10,12,6,2,1,1,2,24,20.1
LeBron James,2015-2016,Regular,2/3/2016,31-035,CLE,Away,CHO,L ,97,106,1,39:08:00,10,21,0.476,0,3,0,3,5,0.6,0,6,6,6,1,2,1,1,23,18.5
LeBron James,2015-2016,Regular,2/5/2016,31-037,CLE,Home,BOS,L ,103,104,1,38:05:00,9,23,0.391,0,5,0,12,17,0.706,3,4,7,4,2,1,6,2,30,17.5
LeBron James,2015-2016,Regular,2/6/2016,31-038,CLE,Home,NOP,W ,99,84,1,36:42:00,11,20,0.55,2,5,0.4,3,3,1,0,3,3,8,1,0,2,2,27,22.1
LeBron James,2015-2016,Regular,2/8/2016,31-040,CLE,Home,SAC,W ,120,100,1,30:54:00,8,16,0.5,1,2,0.5,4,5,0.8,1,9,10,10,2,1,4,1,21,21.3
LeBron James,2015-2016,Regular,2/10/2016,31-042,CLE,Home,LAL,W ,120,111,1,36:40:00,12,22,0.545,3,6,0.5,2,5,0.4,1,6,7,11,1,0,1,1,29,27
LeBron James,2015-2016,Regular,2/18/2016,31-050,CLE,Home,CHI,W ,106,95,1,34:37:00,11,19,0.579,0,2,0,3,3,1,2,7,9,9,0,1,2,3,25,23.4
LeBron James,2015-2016,Regular,2/21/2016,31-053,CLE,Away,OKC,W ,115,92,1,37:30:00,11,22,0.5,2,5,0.4,1,1,1,3,4,7,11,3,0,5,3,25,21.8
LeBron James,2015-2016,Regular,2/22/2016,31-054,CLE,Home,DET,L ,88,96,1,37:30:00,5,18,0.278,0,4,0,2,2,1,1,7,8,5,3,0,6,2,12,3.9
LeBron James,2015-2016,Regular,2/24/2016,31-056,CLE,Home,CHO,W ,114,103,1,30:19:00,8,13,0.615,2,4,0.5,5,8,0.625,1,6,7,7,2,0,2,1,23,22.9
LeBron James,2015-2016,Regular,2/26/2016,31-058,CLE,Away,TOR,L ,97,99,1,40:29:00,9,18,0.5,2,4,0.5,5,9,0.556,1,7,8,7,1,0,6,2,25,16.3
LeBron James,2015-2016,Regular,2/28/2016,31-060,CLE,Away,WAS,L ,99,113,,,,,,,,,,,,,,,,,,,,,
LeBron James,2015-2016,Regular,2/29/2016,31-061,CLE,Home,IND,W ,100,96,1,36:49:00,14,22,0.636,2,4,0.5,3,5,0.6,0,5,5,4,2,0,5,2,33,22.9
LeBron James,2015-2016,Regular,3/4/2016,31-065,CLE,Home,WAS,W ,108,83,1,30:23:00,7,18,0.389,1,4,0.25,4,4,1,1,12,13,8,3,0,1,1,19,20.7
LeBron James,2015-2016,Regular,3/5/2016,31-066,CLE,Home,BOS,W ,120,103,1,36:00:00,11,20,0.55,1,4,0.25,5,9,0.556,4,7,11,8,2,1,4,2,28,25.2
LeBron James,2015-2016,Regular,3/7/2016,31-068,CLE,Home,MEM,L ,103,106,1,37:38:00,11,19,0.579,2,4,0.5,4,5,0.8,2,7,9,5,1,0,4,2,28,21.9
LeBron James,2015-2016,Regular,3/9/2016,31-070,CLE,Away,SAC,W ,120,111,1,36:33:00,8,19,0.421,1,5,0.2,8,9,0.889,4,7,11,6,0,0,5,1,25,18.2
LeBron James,2015-2016,Regular,3/10/2016,31-071,CLE,Away,LAL,W ,120,108,1,34:50:00,9,18,0.5,1,4,0.25,5,8,0.625,2,3,5,7,0,2,3,2,24,18.6
LeBron James,2015-2016,Regular,3/13/2016,31-074,CLE,Away,LAC,W ,114,90,1,30:43:00,9,15,0.6,3,4,0.75,6,7,0.857,1,5,6,5,1,0,2,2,27,23.6
LeBron James,2015-2016,Regular,3/14/2016,31-075,CLE,Away,UTA,L ,85,94,1,36:53:00,10,20,0.5,2,6,0.333,1,2,0.5,6,6,12,3,1,0,3,0,23,18.7
LeBron James,2015-2016,Regular,3/16/2016,31-077,CLE,Home,DAL,W ,99,98,,,,,,,,,,,,,,,,,,,,,
LeBron James,2015-2016,Regular,3/18/2016,31-079,CLE,Away,ORL,W ,109,103,1,35:44:00,6,15,0.4,0,3,0,6,6,1,1,6,7,8,1,1,4,3,18,14.5
LeBron James,2015-2016,Regular,3/19/2016,31-080,CLE,Away,MIA,L ,101,122,1,26:38:00,13,20,0.65,0,3,0,0,0,,0,3,3,3,1,0,3,1,26,17.8
LeBron James,2015-2016,Regular,3/21/2016,31-082,CLE,Home,DEN,W ,124,91,1,33:26:00,12,19,0.632,1,2,0.5,8,11,0.727,3,8,11,11,0,0,3,2,33,31.7
LeBron James,2015-2016,Regular,3/23/2016,31-084,CLE,Home,MIL,W ,113,104,1,36:55:00,9,22,0.409,1,4,0.25,7,10,0.7,5,1,6,8,2,1,2,0,26,23.1
LeBron James,2015-2016,Regular,3/24/2016,31-085,CLE,Away,BRK,L ,95,104,1,35:04:00,13,16,0.813,1,2,0.5,3,4,0.75,1,5,6,5,1,0,4,2,30,25.5
LeBron James,2015-2016,Regular,3/26/2016,31-087,CLE,Away,NYK,W ,107,93,1,35:46:00,10,21,0.476,2,3,0.667,5,6,0.833,3,8,11,11,1,2,2,4,27,26.9
LeBron James,2015-2016,Regular,3/29/2016,31-090,CLE,Home,HOU,L ,100,106,,,,,,,,,,,,,,,,,,,,,
LeBron James,2015-2016,Regular,3/31/2016,31-092,CLE,Home,BRK,W ,107,87,1,30:40:00,8,11,0.727,0,0,,8,10,0.8,0,4,4,11,2,1,6,0,24,24.3
LeBron James,2015-2016,Regular,4/1/2016,31-093,CLE,Away,ATL,W ,110,108,1,44:25:00,12,26,0.462,1,5,0.2,4,5,0.8,3,13,16,9,3,1,3,4,29,26.6
LeBron James,2015-2016,Regular,4/3/2016,31-095,CLE,Home,CHO,W ,112,103,1,40:50:00,14,22,0.636,0,0,,3,3,1,3,5,8,12,2,0,5,4,31,28.6
LeBron James,2015-2016,Regular,4/5/2016,31-097,CLE,Away,MIL,W ,109,80,1,28:04:00,7,9,0.778,1,2,0.5,2,2,1,0,5,5,9,0,1,4,0,17,18
LeBron James,2015-2016,Regular,4/6/2016,31-098,CLE,Away,IND,L ,109,123,,,,,,,,,,,,,,,,,,,,,
LeBron James,2015-2016,Regular,4/9/2016,31-101,CLE,Away,CHI,L ,102,105,1,38:33:00,13,17,0.765,4,5,0.8,3,4,0.75,3,4,7,3,0,1,4,1,33,27.6
LeBron James,2015-2016,Regular,4/11/2016,31-103,CLE,Home,ATL,W ,109,94,1,32:25:00,13,16,0.813,3,4,0.75,5,5,1,1,5,6,6,2,1,4,2,34,32.3
LeBron James,2015-2016,Regular,4/13/2016,31-105,CLE,Home,DET,L ,110,112,,,,,,,,,,,,,,,,,,,,,
LeBron James,2016-2017,Regular,10/25/2016,31-300,CLE,Home,NYK,W ,117,88,1,32:23:00,9,14,0.643,0,3,0,1,2,0.5,3,8,11,14,0,1,4,3,19,22.2
LeBron James,2016-2017,Regular,10/28/2016,31-303,CLE,Away,TOR,W ,94,91,1,38:40:00,7,16,0.438,2,6,0.333,5,7,0.714,2,6,8,7,0,0,5,2,21,14.1
LeBron James,2016-2017,Regular,10/29/2016,31-304,CLE,Home,ORL,W ,105,99,1,39:00:00,7,16,0.438,2,6,0.333,7,11,0.636,1,5,6,9,1,1,2,2,23,20.4
LeBron James,2016-2017,Regular,11/1/2016,31-307,CLE,Home,HOU,W ,128,120,1,35:51:00,6,12,0.5,1,3,0.333,6,10,0.6,3,10,13,8,0,0,4,4,19,16.5
LeBron James,2016-2017,Regular,11/3/2016,31-309,CLE,Home,BOS,W ,128,122,1,36:22:00,12,22,0.545,1,4,0.25,5,5,1,1,6,7,12,1,0,2,2,30,28.5
LeBron James,2016-2017,Regular,11/5/2016,31-311,CLE,Away,PHI,W ,102,101,1,35:52:00,9,23,0.391,1,5,0.2,6,7,0.857,1,7,8,14,2,1,5,1,25,22
LeBron James,2016-2017,Regular,11/8/2016,31-314,CLE,Home,ATL,L ,106,110,1,36:52:00,8,17,0.471,2,5,0.4,5,5,1,2,7,9,5,3,0,1,3,23,22.1
LeBron James,2016-2017,Regular,11/11/2016,31-317,CLE,Away,WAS,W ,105,94,1,38:06:00,9,18,0.5,3,4,0.75,6,9,0.667,0,10,10,5,2,2,6,1,27,20.3
LeBron James,2016-2017,Regular,11/13/2016,31-319,CLE,Home,CHO,W ,100,93,1,38:42:00,8,21,0.381,2,5,0.4,1,2,0.5,0,8,8,8,1,1,3,0,19,13.8
LeBron James,2016-2017,Regular,11/15/2016,31-321,CLE,Home,TOR,W ,121,117,1,38:04:00,10,15,0.667,2,5,0.4,6,10,0.6,0,9,9,15,1,0,5,2,28,28.3
LeBron James,2016-2017,Regular,11/16/2016,31-322,CLE,Away,IND,L ,93,103,,,,,,,,,,,,,,,,,,,,,
LeBron James,2016-2017,Regular,11/18/2016,31-324,CLE,Home,DET,W ,104,81,1,28:03:00,9,14,0.643,1,3,0.333,2,3,0.667,0,3,3,3,0,1,2,1,21,15.7
LeBron James,2016-2017,Regular,11/23/2016,31-329,CLE,Home,POR,W ,137,125,1,37:30:00,11,21,0.524,2,3,0.667,7,8,0.875,1,9,10,13,3,0,3,0,31,32.8
LeBron James,2016-2017,Regular,11/25/2016,31-331,CLE,Home,DAL,W ,128,90,1,29:03:00,6,13,0.462,2,5,0.4,5,5,1,0,5,5,11,1,0,4,1,19,18.1
LeBron James,2016-2017,Regular,11/27/2016,31-333,CLE,Away,PHI,W ,112,108,1,41:30:00,9,19,0.474,1,4,0.25,7,9,0.778,2,8,10,13,1,0,5,0,26,24.4
LeBron James,2016-2017,Regular,11/29/2016,31-335,CLE,Away,MIL,L ,101,118,1,32:53:00,8,16,0.5,3,8,0.375,3,7,0.429,0,4,4,4,0,0,7,3,22,8.2
LeBron James,2016-2017,Regular,12/1/2016,31-337,CLE,Home,LAC,L ,94,113,1,33:37:00,5,14,0.357,0,2,0,6,11,0.545,1,4,5,5,2,0,5,2,16,7.8
LeBron James,2016-2017,Regular,12/2/2016,31-338,CLE,Away,CHI,L ,105,111,1,44:40:00,13,22,0.591,1,3,0.333,0,0,,0,5,5,13,0,0,8,2,27,18.6
LeBron James,2016-2017,Regular,12/5/2016,31-341,CLE,Away,TOR,W ,116,112,1,42:01:00,12,26,0.462,2,7,0.286,8,9,0.889,3,5,8,7,2,0,1,2,34,28.9
LeBron James,2016-2017,Regular,12/7/2016,31-343,CLE,Away,NYK,W ,126,94,1,32:27:00,7,10,0.7,1,2,0.5,10,14,0.714,2,4,6,7,1,2,4,2,25,24.3
LeBron James,2016-2017,Regular,12/9/2016,31-345,CLE,Home,MIA,W ,114,84,1,37:19:00,12,22,0.545,1,3,0.333,2,4,0.5,2,6,8,8,3,0,3,2,27,23.6
LeBron James,2016-2017,Regular,12/10/2016,31-346,CLE,Home,CHO,W ,116,105,1,42:27:00,17,24,0.708,5,10,0.5,5,9,0.556,1,8,9,10,3,1,5,3,44,40
LeBron James,2016-2017,Regular,12/13/2016,31-349,CLE,Home,MEM,W ,103,86,1,36:29:00,9,17,0.529,0,4,0,5,8,0.625,1,5,6,8,3,0,6,1,23,17.9
LeBron James,2016-2017,Regular,12/14/2016,31-350,CLE,Away,MEM,L ,85,93,,,,,,,,,,,,,,,,,,,,,
LeBron James,2016-2017,Regular,12/17/2016,31-353,CLE,Home,LAL,W ,119,108,1,38:55:00,9,18,0.5,2,5,0.4,6,11,0.545,1,6,7,9,2,2,2,1,26,24.8
LeBron James,2016-2017,Regular,12/20/2016,31-356,CLE,Away,MIL,W ,114,108,1,47:29:00,12,25,0.48,5,9,0.556,5,6,0.833,3,9,12,7,1,1,2,2,34,29.5
LeBron James,2016-2017,Regular,12/21/2016,31-357,CLE,Home,MIL,W ,113,102,1,34:25:00,12,24,0.5,4,7,0.571,1,1,1,1,8,9,6,0,0,2,0,29,22.3
LeBron James,2016-2017,Regular,12/23/2016,31-359,CLE,Home,BRK,W ,119,99,1,27:16:00,7,16,0.438,0,3,0,5,6,0.833,1,3,4,6,3,0,1,0,19,18
LeBron James,2016-2017,Regular,12/25/2016,31-361,CLE,Home,GSW,W ,109,108,1,40:11:00,12,22,0.545,4,8,0.5,3,7,0.429,5,8,13,4,2,1,5,2,31,24.4
LeBron James,2016-2017,Regular,12/26/2016,31-362,CLE,Away,DET,L ,90,106,,,,,,,,,,,,,,,,,,,,,
LeBron James,2016-2017,Regular,12/29/2016,31-365,CLE,Home,BOS,W ,124,118,1,43:44:00,9,18,0.5,2,6,0.333,3,7,0.429,2,6,8,11,1,3,8,2,23,17.6
LeBron James,2016-2017,Regular,12/31/2016,32-001,CLE,Away,CHO,W ,121,109,1,35:47:00,12,25,0.48,4,8,0.5,4,6,0.667,2,4,6,9,1,0,1,1,32,27
LeBron James,2016-2017,Regular,1/2/2017,32-003,CLE,Home,NOP,W ,90,82,1,38:55:00,9,21,0.429,0,4,0,8,10,0.8,2,5,7,6,2,1,4,1,26,19.5
LeBron James,2016-2017,Regular,1/4/2017,32-005,CLE,Home,CHI,L ,94,106,1,36:53:00,12,21,0.571,1,2,0.5,6,9,0.667,2,6,8,7,1,0,5,2,31,23.2
LeBron James,2016-2017,Regular,1/6/2017,32-007,CLE,Away,BRK,W ,116,108,1,35:17:00,14,20,0.7,0,1,0,8,10,0.8,0,9,9,6,3,0,5,2,36,30.9
LeBron James,2016-2017,Regular,1/8/2017,32-009,CLE,Away,PHO,W ,120,116,1,39:31:00,11,17,0.647,2,4,0.5,4,6,0.667,3,5,8,4,1,0,7,3,28,18.9
LeBron James,2016-2017,Regular,1/10/2017,32-011,CLE,Away,UTA,L ,92,100,1,36:55:00,10,20,0.5,3,6,0.5,6,7,0.857,1,5,6,5,4,0,4,0,29,24.3
LeBron James,2016-2017,Regular,1/11/2017,32-012,CLE,Away,POR,L ,86,102,1,30:31:00,5,12,0.417,2,5,0.4,8,9,0.889,1,10,11,4,1,1,5,1,20,16
LeBron James,2016-2017,Regular,1/13/2017,32-014,CLE,Away,SAC,W ,120,108,1,41:41:00,6,12,0.5,1,4,0.25,3,3,1,0,2,2,15,1,1,5,2,16,17
LeBron James,2016-2017,Regular,1/16/2017,32-017,CLE,Away,GSW,L ,91,126,1,35:00:00,6,18,0.333,1,4,0.25,7,10,0.7,2,6,8,2,1,0,6,1,20,7.8
LeBron James,2016-2017,Regular,1/19/2017,32-020,CLE,Home,PHO,W ,118,103,1,39:08:00,8,12,0.667,0,2,0,5,8,0.625,0,9,9,15,1,2,4,2,21,25.4
LeBron James,2016-2017,Regular,1/21/2017,32-022,CLE,Home,SAS,L ,115,118,1,45:20:00,11,16,0.688,2,5,0.4,5,7,0.714,0,6,6,7,2,0,7,5,29,21.1
LeBron James,2016-2017,Regular,1/23/2017,32-024,CLE,Away,NOP,L ,122,124,1,43:43:00,11,21,0.524,1,4,0.25,3,4,0.75,2,8,10,12,2,0,6,2,26,22.7
LeBron James,2016-2017,Regular,1/25/2017,32-026,CLE,Home,SAC,L ,112,116,1,44:49:00,8,15,0.533,0,3,0,8,11,0.727,4,9,13,11,2,1,5,3,24,25.2
LeBron James,2016-2017,Regular,1/27/2017,32-028,CLE,Home,BRK,W ,124,116,1,34:14:00,13,18,0.722,1,3,0.333,4,7,0.571,0,5,5,11,0,0,5,1,31,26.2
LeBron James,2016-2017,Regular,1/29/2017,32-030,CLE,Home,OKC,W ,107,91,1,36:50:00,9,18,0.5,0,2,0,7,10,0.7,1,13,14,8,1,0,2,1,25,23.6
LeBron James,2016-2017,Regular,1/30/2017,32-031,CLE,Away,DAL,L ,97,104,1,37:17:00,9,19,0.474,1,6,0.167,4,8,0.5,0,9,9,9,2,0,5,0,23,17.7
LeBron James,2016-2017,Regular,2/1/2017,32-033,CLE,Home,MIN,W ,125,97,1,34:28:00,11,14,0.786,1,2,0.5,4,7,0.571,0,8,8,12,2,1,2,1,27,31.5
LeBron James,2016-2017,Regular,2/4/2017,32-036,CLE,Away,NYK,W ,111,104,1,39:35:00,12,20,0.6,4,8,0.5,4,5,0.8,0,5,5,10,0,0,5,1,32,25.5
LeBron James,2016-2017,Regular,2/6/2017,32-038,CLE,Away,WAS,W ,140,135,1,42:04:00,12,18,0.667,6,8,0.75,2,5,0.4,0,7,7,17,2,2,6,6,32,32
LeBron James,2016-2017,Regular,2/8/2017,32-040,CLE,Away,IND,W ,132,117,1,38:16:00,9,16,0.563,1,2,0.5,6,8,0.75,1,5,6,9,1,1,4,2,25,22
LeBron James,2016-2017,Regular,2/9/2017,32-041,CLE,Away,OKC,L ,109,118,1,40:53:00,8,19,0.421,1,4,0.25,1,3,0.333,1,4,5,7,2,2,3,1,18,13.9
LeBron James,2016-2017,Regular,2/11/2017,32-043,CLE,Home,DEN,W ,125,109,1,33:09:00,11,16,0.688,1,1,1,4,4,1,0,5,5,12,2,0,6,1,27,25.7
LeBron James,2016-2017,Regular,2/14/2017,32-046,CLE,Away,MIN,W ,116,108,1,39:30:00,10,14,0.714,2,3,0.667,3,6,0.5,1,7,8,14,0,0,6,3,25,23.4
LeBron James,2016-2017,Regular,2/15/2017,32-047,CLE,Home,IND,W ,113,104,1,32:35:00,12,17,0.706,4,5,0.8,3,4,0.75,0,5,5,4,1,0,4,2,31,24
LeBron James,2016-2017,Regular,2/23/2017,32-055,CLE,Home,NYK,W ,119,104,1,37:06:00,7,11,0.636,0,2,0,4,6,0.667,0,13,13,15,0,3,6,1,18,22.4
LeBron James,2016-2017,Regular,2/25/2017,32-057,CLE,Home,CHI,L ,99,117,,,,,,,,,,,,,,,,,,,,,
LeBron James,2016-2017,Regular,2/27/2017,32-059,CLE,Home,MIL,W ,102,95,1,37:11:00,8,12,0.667,1,2,0.5,7,9,0.778,0,10,10,6,0,0,3,1,24,21.8
LeBron James,2016-2017,Regular,3/1/2017,32-061,CLE,Away,BOS,L ,99,103,1,40:02:00,10,21,0.476,3,6,0.5,5,8,0.625,5,8,13,10,1,1,4,3,28,25.5
LeBron James,2016-2017,Regular,3/3/2017,32-063,CLE,Away,ATL,W ,135,130,1,39:10:00,14,27,0.519,6,10,0.6,4,8,0.5,1,12,13,8,0,0,2,4,38,29.4
LeBron James,2016-2017,Regular,3/4/2017,32-064,CLE,Away,MIA,L ,92,120,,,,,,,,,,,,,,,,,,,,,
LeBron James,2016-2017,Regular,3/6/2017,32-066,CLE,Home,MIA,L ,98,106,1,38:41:00,11,22,0.5,2,5,0.4,6,10,0.6,3,14,17,6,1,1,3,2,30,25.8
LeBron James,2016-2017,Regular,3/9/2017,32-069,CLE,Away,DET,L ,101,106,1,39:05:00,12,22,0.545,0,6,0,5,8,0.625,4,10,14,10,1,0,3,1,29,27.6
LeBron James,2016-2017,Regular,3/11/2017,32-071,CLE,Away,ORL,W ,116,104,1,37:34:00,8,14,0.571,2,5,0.4,6,10,0.6,0,12,12,12,0,1,4,3,24,23.3
LeBron James,2016-2017,Regular,3/12/2017,32-072,CLE,Away,HOU,L ,112,117,1,40:10:00,12,20,0.6,4,11,0.364,2,3,0.667,0,7,7,5,2,0,8,2,30,19.2
LeBron James,2016-2017,Regular,3/14/2017,32-074,CLE,Home,DET,W ,128,96,1,28:24:00,6,12,0.5,0,2,0,4,5,0.8,0,11,11,12,0,0,2,0,16,19.3
LeBron James,2016-2017,Regular,3/16/2017,32-076,CLE,Home,UTA,W ,91,83,1,38:15:00,13,20,0.65,2,5,0.4,5,10,0.5,0,10,10,6,2,1,6,0,33,26.1
LeBron James,2016-2017,Regular,3/18/2017,32-078,CLE,Away,LAC,L ,78,108,,,,,,,,,,,,,,,,,,,,,
LeBron James,2016-2017,Regular,3/19/2017,32-079,CLE,Away,LAL,W ,125,120,1,37:51:00,13,22,0.591,3,8,0.375,5,8,0.625,0,6,6,7,1,0,3,2,34,26.5
